id,confidence,band,topic,wd,imp,nov,pr,dp,chars,flags
00000005882,0.6,medium,general / other,1,2,2,2,4,415,vague_x3|no_quant
00000005889,0.6,medium,general / other,2,2,3,2,4,443,vague_x3|no_quant
00000005948,0.6,medium,general / other,2,2,3,2,3,583,vague_x3|no_quant
00000005949,0.6,medium,general / other,2,2,3,2,4,400,vague_x3|no_quant
00000006024,0.6,medium,general / other,1,1,3,2,5,408,vague_x3|no_quant
00000006039,0.6,medium,general / other,2,2,3,2,4,463,vague_x3|no_quant
00000006084,0.6,medium,general / other,2,2,3,2,4,410,vague_x3|no_quant
00000006189,0.6,medium,combinatorics / discrete,4,3,1,3,4,498,meta
00000006315,0.6,medium,general / other,2,3,3,3,5,401,vague_x3|no_quant
00000006375,0.6,medium,general / other,2,2,3,2,5,555,vague_x3|no_quant
00000006431,0.6,medium,number theory,2,4,1,4,4,458,meta|no_quant
00000006467,0.6,medium,general / other,2,2,2,2,4,559,vague_x3|no_quant
00000006553,0.6,medium,general / other,2,2,3,2,5,524,vague_x3|no_quant
00000006638,0.6,medium,general / other,2,2,3,2,3,486,vague_x3|no_quant
00000006680,0.6,medium,general / other,4,2,3,2,3,435,vague_x3
00000006758,0.6,medium,general / other,2,2,3,1,2,393,vague_x3|no_quant
00000006901,0.6,medium,general / other,4,2,3,2,4,460,vague_x3
00000006903,0.6,medium,general / other,4,2,3,2,4,463,vague_x3
00000006904,0.6,medium,general / other,2,2,3,2,5,455,vague_x3|no_quant
00000006957,0.6,medium,general / other,2,2,3,2,4,312,vague_x3|no_quant
00000007633,0.6,medium,general / other,2,2,3,2,4,477,vague_x3|no_quant
00000007728,0.6,medium,number theory,2,2,1,2,3,724,meta|no_quant
00000007738,0.6,medium,analysis / PDE / dynamics,2,3,1,3,3,810,meta|no_quant
00000007749,0.6,medium,algebra / representation theory,4,3,1,2,2,750,meta
00000007763,0.6,medium,number theory,3,4,1,3,2,855,meta
00000007783,0.6,medium,analysis / PDE / dynamics,4,3,1,3,5,737,meta
00000007791,0.6,medium,analysis / PDE / dynamics,3,4,1,4,5,725,meta
00000007819,0.6,medium,number theory,4,3,1,2,2,1046,meta
00000007902,0.6,medium,number theory,4,4,1,4,3,789,meta
00000007932,0.6,medium,analysis / PDE / dynamics,4,4,1,2,1,1027,meta
00000007964,0.6,medium,algebra / representation theory,4,2,1,1,1,957,meta
00000007978,0.6,medium,number theory,4,2,1,2,4,866,meta
00000007990,0.6,medium,number theory,3,2,1,2,3,978,meta
00000007998,0.6,medium,combinatorics / discrete,2,4,1,3,3,1065,meta|no_quant
00000008051,0.6,medium,algebra / representation theory,3,3,1,3,4,1109,meta
00000008077,0.6,medium,logic / complexity,2,2,1,2,3,1033,meta|no_quant
00000008081,0.6,medium,algebra / representation theory,4,3,1,2,2,1049,meta
00000008196,0.6,medium,number theory,1,2,1,2,3,994,meta|no_quant
00000008329,0.6,medium,analysis / PDE / dynamics,4,2,1,2,3,1007,meta
00000008330,0.6,medium,number theory,2,2,1,2,3,870,meta|no_quant
00000008411,0.6,medium,algebra / representation theory,4,3,1,1,1,698,meta
00000008418,0.6,medium,number theory,3,3,1,2,2,657,meta
00000008420,0.6,medium,number theory,4,3,1,2,1,600,meta
00000008601,0.6,medium,general / other,2,2,3,2,4,429,vague_x3|no_quant
00000008602,0.6,medium,general / other,2,2,3,2,4,334,vague_x3|no_quant
00000008609,0.6,medium,general / other,2,2,3,2,3,361,vague_x3|no_quant
00000008613,0.6,medium,general / other,2,2,3,2,3,418,vague_x3|no_quant
00000008632,0.6,medium,probability,2,2,1,2,4,359,meta|no_quant
00000008666,0.6,medium,algebra / representation theory,4,3,1,1,2,777,meta
00000008821,0.6,medium,general / other,2,2,3,2,5,537,vague_x3|no_quant
00000008860,0.6,medium,general / other,2,2,3,2,3,343,vague_x3|no_quant
00000008878,0.6,medium,combinatorics / discrete,4,3,1,3,3,1025,meta
00000008884,0.6,medium,general / other,2,2,3,2,4,384,vague_x3|no_quant
00000009070,0.6,medium,general / other,1,2,3,2,4,390,vague_x3|no_quant
00000009364,0.6,medium,general / other,2,2,3,2,4,303,vague_x3|no_quant
00000009554,0.6,medium,algebraic geometry,3,4,1,2,1,823,meta
00000009556,0.6,medium,algebraic geometry,3,4,1,3,2,768,meta
00000009618,0.6,medium,combinatorics / discrete,4,3,1,2,4,786,meta
00000009631,0.6,medium,analysis / PDE / dynamics,1,2,1,2,3,706,meta|no_quant
00000009673,0.6,medium,number theory,3,3,1,2,4,706,meta
00000009690,0.6,medium,general / other,4,3,3,3,4,614,vague_x3
00000009698,0.6,medium,number theory,4,3,1,2,2,582,meta
00000009702,0.6,medium,analysis / PDE / dynamics,3,3,1,2,3,773,meta
00000009703,0.6,medium,algebra / representation theory,2,3,1,2,2,636,meta|no_quant
00000009706,0.6,medium,general / other,2,2,3,2,3,667,vague_x3|no_quant
00000009743,0.6,medium,number theory,3,3,1,2,3,563,meta
00000009809,0.6,medium,analysis / PDE / dynamics,2,3,1,2,4,632,meta|no_quant
00000009888,0.6,medium,number theory,3,2,1,2,3,652,meta
00000009891,0.6,medium,number theory,2,2,1,2,3,670,meta|no_quant
00000009938,0.6,medium,general / other,2,2,3,2,3,522,vague_x3|no_quant
00000009965,0.6,medium,analysis / PDE / dynamics,2,2,1,2,4,623,meta|no_quant
00000009998,0.6,medium,number theory,4,2,1,2,2,572,meta
00000000020,0.65,medium,general / other,3,2,3,2,3,251,no_def
00000000030,0.65,medium,general / other,4,3,3,3,3,356,no_def
00000000038,0.65,medium,general / other,3,3,3,3,3,280,no_def
00000000315,0.65,medium,general / other,2,2,3,2,4,323,no_def|no_quant
00000000407,0.65,medium,general / other,4,3,3,3,5,322,no_def
00000000840,0.65,medium,general / other,3,2,3,2,3,305,no_def
00000000848,0.65,medium,general / other,2,2,3,2,3,263,no_def|no_quant
00000000880,0.65,medium,general / other,2,2,3,2,3,263,no_def|no_quant
00000000903,0.65,medium,general / other,4,2,3,2,4,304,no_def
00000000934,0.65,medium,general / other,4,3,3,3,5,310,no_def
00000000943,0.65,medium,general / other,2,2,3,2,3,322,no_def|no_quant
00000000983,0.65,medium,general / other,2,2,3,2,3,303,no_def|no_quant
00000001007,0.65,medium,general / other,4,2,3,2,3,301,no_def
00000001046,0.65,medium,general / other,1,1,3,2,3,256,no_def|no_quant
00000001078,0.65,medium,general / other,2,2,3,2,4,262,no_def|no_quant
00000001209,0.65,medium,general / other,3,3,3,3,4,282,no_def
00000001273,0.65,medium,general / other,3,3,3,3,5,288,no_def
00000001302,0.65,medium,analysis / PDE / dynamics,3,3,3,2,3,491,bare_latex
00000001358,0.65,medium,general / other,2,2,3,2,2,312,no_def|no_quant
00000001364,0.65,medium,general / other,3,2,3,1,2,296,no_def
00000001377,0.65,medium,general / other,2,2,3,2,2,285,no_def|no_quant
00000001380,0.65,medium,general / other,2,2,3,2,4,294,no_def|no_quant
00000001382,0.65,medium,general / other,4,2,2,2,2,339,no_def
00000001419,0.65,medium,general / other,3,2,3,2,3,278,no_def
00000001445,0.65,medium,general / other,2,2,3,2,5,352,no_def|no_quant
00000001463,0.65,medium,general / other,2,2,3,2,4,338,no_def|no_quant
00000001480,0.65,medium,general / other,2,2,3,2,4,287,no_def|no_quant
00000001515,0.65,medium,general / other,1,1,3,2,3,275,no_def|no_quant
00000001539,0.65,medium,general / other,2,5,2,5,3,311,no_def|grand|no_quant
00000001578,0.65,medium,general / other,2,2,3,2,3,258,no_def|no_quant
00000001583,0.65,medium,general / other,2,2,3,2,4,270,no_def|no_quant
00000001629,0.65,medium,general / other,3,2,3,2,3,283,no_def
00000001658,0.65,medium,general / other,2,2,3,2,3,355,no_def|no_quant
00000001659,0.65,medium,general / other,2,2,3,2,3,384,no_def|no_quant
00000001711,0.65,medium,algebra / representation theory,2,2,3,2,3,511,bare_latex|no_quant
00000001732,0.65,medium,algebraic geometry,2,4,3,3,2,565,bare_latex|no_quant
00000001787,0.65,medium,general / other,2,2,3,2,2,312,no_def|no_quant
00000001855,0.65,medium,probability,2,2,3,2,2,410,bare_latex|no_quant
00000001857,0.65,medium,combinatorics / discrete,2,2,3,2,4,447,bare_latex|no_quant
00000001893,0.65,medium,general / other,4,2,3,2,4,370,no_def
00000001919,0.65,medium,general / other,0,1,3,2,3,260,no_def|no_quant
00000001944,0.65,medium,analysis / PDE / dynamics,2,2,3,2,3,377,bare_latex|no_quant
00000001952,0.65,medium,algebra / representation theory,4,3,3,2,3,365,bare_latex
00000001955,0.65,medium,number theory,2,2,3,2,4,451,bare_latex|no_quant
00000001957,0.65,medium,algebraic geometry,2,3,3,3,4,393,bare_latex|no_quant
00000002003,0.65,medium,general / other,2,2,3,2,3,345,no_def|no_quant
00000002006,0.65,medium,general / other,2,2,3,2,5,441,no_def|no_quant
00000002009,0.65,medium,general / other,2,2,3,2,4,428,no_def|no_quant
00000002018,0.65,medium,general / other,2,2,3,2,2,440,no_def|no_quant
00000002036,0.65,medium,combinatorics / discrete,4,3,3,3,4,459,bare_latex
00000002041,0.65,medium,algebra / representation theory,3,3,3,3,4,340,bare_latex
00000002047,0.65,medium,number theory,2,3,3,3,5,428,bare_latex|no_quant
00000002048,0.65,medium,number theory,3,3,3,2,2,410,bare_latex
00000002083,0.65,medium,general / other,1,1,3,2,2,250,no_def|no_quant
00000002116,0.65,medium,analysis / PDE / dynamics,2,3,3,3,4,460,bare_latex|no_quant
00000002199,0.65,medium,general / other,1,1,3,2,2,278,no_def|no_quant
00000002250,0.65,medium,general / other,3,2,3,2,3,293,no_def
00000002252,0.65,medium,general / other,2,2,3,2,4,263,no_def|no_quant
00000002280,0.65,medium,general / other,2,2,3,2,5,311,no_def|no_quant
00000002282,0.65,medium,general / other,1,1,3,2,4,288,no_def|no_quant
00000002286,0.65,medium,general / other,2,2,3,2,4,379,no_def|no_quant
00000002290,0.65,medium,general / other,1,1,3,2,4,297,no_def|no_quant
00000002298,0.65,medium,general / other,4,2,3,2,2,393,no_def
00000002305,0.65,medium,general / other,2,2,3,2,2,346,no_def|no_quant
00000002316,0.65,medium,algebra / representation theory,3,3,3,2,2,443,bare_latex
00000002338,0.65,medium,general / other,2,2,3,2,2,356,no_def|no_quant
00000002346,0.65,medium,number theory,2,2,3,2,4,329,bare_latex|no_quant
00000002347,0.65,medium,probability,2,3,3,2,3,434,bare_latex|no_quant
00000002396,0.65,medium,analysis / PDE / dynamics,2,3,2,2,3,446,bare_latex|no_quant
00000002402,0.65,medium,general / other,2,2,3,1,2,269,no_def|no_quant
00000002416,0.65,medium,general / other,3,3,3,3,5,345,no_def
00000002420,0.65,medium,general / other,4,2,3,2,3,390,no_def
00000002442,0.65,medium,general / other,3,2,3,1,1,282,no_def
00000002450,0.65,medium,general / other,3,2,3,2,3,263,no_def
00000002453,0.65,medium,general / other,3,2,3,2,4,303,no_def
00000002459,0.65,medium,general / other,3,2,3,2,3,434,no_def
00000000010,0.7,medium,number theory,4,4,3,4,3,822,vague_x3
00000000199,0.7,medium,number theory,2,2,3,2,2,541,vague_x3|no_quant
00000000222,0.7,medium,number theory,4,3,3,3,4,580,vague_x3
00000000226,0.7,medium,number theory,2,2,3,2,4,596,vague_x3|no_quant
00000000228,0.7,medium,analysis / PDE / dynamics,2,2,3,2,4,583,vague_x3|no_quant
00000000338,0.7,medium,number theory,2,2,3,2,4,516,vague_x3|no_quant
00000000349,0.7,medium,algebra / representation theory,2,2,3,2,5,434,vague_x3|no_quant
00000000351,0.7,medium,algebra / representation theory,2,2,3,2,3,474,vague_x3|no_quant
00000000405,0.7,medium,algebra / representation theory,2,2,3,2,3,212,short|no_quant
00000000463,0.7,medium,number theory,2,2,3,1,2,230,short|no_quant
00000000510,0.7,medium,analysis / PDE / dynamics,2,2,3,2,2,467,vague_x3|no_quant
00000000705,0.7,medium,number theory,2,3,3,4,3,241,short|no_quant
00000000722,0.7,medium,number theory,2,4,3,4,3,339,vague_x3|no_quant
00000000801,0.7,medium,analysis / PDE / dynamics,2,3,3,2,3,442,vague_x3|no_quant
00000000815,0.7,medium,topology / geometry,4,4,3,4,3,549,vague_x3
00000000827,0.7,medium,analysis / PDE / dynamics,2,4,3,4,2,534,vague_x3|no_quant
00000000833,0.7,medium,analysis / PDE / dynamics,2,4,3,3,4,457,vague_x3|no_quant
00000000834,0.7,medium,analysis / PDE / dynamics,2,4,3,3,3,657,vague_x3|no_quant
00000000839,0.7,medium,number theory,2,2,3,2,3,361,vague_x3|no_quant
00000000846,0.7,medium,analysis / PDE / dynamics,2,2,3,2,4,562,vague_x3|no_quant
00000000847,0.7,medium,analysis / PDE / dynamics,2,2,3,2,3,460,vague_x3|no_quant
00000000871,0.7,medium,analysis / PDE / dynamics,2,2,3,2,4,460,vague_x3|no_quant
00000000940,0.7,medium,analysis / PDE / dynamics,2,2,3,2,5,407,vague_x3|no_quant
00000000947,0.7,medium,analysis / PDE / dynamics,2,2,3,2,5,589,vague_x3|no_quant
00000000949,0.7,medium,analysis / PDE / dynamics,2,2,3,2,3,403,vague_x3|no_quant
00000000958,0.7,medium,analysis / PDE / dynamics,2,2,3,2,5,509,vague_x3|no_quant
00000000969,0.7,medium,analysis / PDE / dynamics,2,4,3,3,4,375,vague_x3|no_quant
00000001014,0.7,medium,number theory,2,3,3,2,2,400,vague_x3|no_quant
00000001020,0.7,medium,combinatorics / discrete,2,2,3,2,4,411,vague_x3|no_quant
00000001055,0.7,medium,number theory,3,2,3,2,3,246,short
00000001061,0.7,medium,number theory,2,2,3,2,4,476,vague_x3|no_quant
00000001070,0.7,medium,combinatorics / discrete,2,2,3,2,3,235,short|no_quant
00000001073,0.7,medium,combinatorics / discrete,2,2,3,2,4,375,vague_x3|no_quant
00000001099,0.7,medium,number theory,2,2,3,2,4,377,vague_x3|no_quant
00000001152,0.7,medium,algebraic geometry,2,2,3,2,4,537,vague_x3|no_quant
00000001164,0.7,medium,analysis / PDE / dynamics,2,2,3,2,3,461,vague_x3|no_quant
00000001230,0.7,medium,algebraic geometry,2,2,3,2,4,512,vague_x3|no_quant
00000001397,0.7,medium,topology / geometry,2,2,3,2,2,283,vague_x3|no_quant
00000001444,0.7,medium,number theory,3,4,3,3,2,575,vague_x3
00000001451,0.7,medium,analysis / PDE / dynamics,2,2,3,2,2,439,vague_x3|no_quant
00000001466,0.7,medium,analysis / PDE / dynamics,2,3,3,2,3,422,vague_x3|no_quant
00000001469,0.7,medium,combinatorics / discrete,4,5,2,5,4,616,vague_x3|grand
00000001473,0.7,medium,number theory,4,2,3,2,2,548,vague_x3
00000001544,0.7,medium,combinatorics / discrete,2,3,3,3,3,565,vague_x3|no_quant
00000001573,0.7,medium,algebraic geometry,2,2,3,2,4,363,vague_x3|no_quant
00000001594,0.7,medium,analysis / PDE / dynamics,2,2,3,2,3,565,vague_x3|no_quant
00000001635,0.7,medium,number theory,4,3,3,2,4,603,vague_x3
00000001642,0.7,medium,algebra / representation theory,2,2,3,2,3,605,vague_x3|no_quant
00000001653,0.7,medium,number theory,2,2,3,2,3,498,vague_x3|no_quant
00000001712,0.7,medium,number theory,2,2,3,2,3,484,vague_x3|no_quant
00000001726,0.7,medium,combinatorics / discrete,4,3,3,2,2,491,vague_x3
00000001736,0.7,medium,topology / geometry,2,2,3,2,3,316,vague_x3|no_quant
00000001748,0.7,medium,probability,2,3,3,2,4,484,vague_x3|no_quant
00000001784,0.7,medium,analysis / PDE / dynamics,4,3,3,2,4,438,vague_x3
00000001802,0.7,medium,number theory,2,3,3,3,2,450,vague_x3|no_quant
00000001830,0.7,medium,algebraic geometry,2,4,3,4,4,471,vague_x3|no_quant
00000001843,0.7,medium,analysis / PDE / dynamics,2,3,3,3,2,543,vague_x3|no_quant
00000001848,0.7,medium,topology / geometry,2,2,3,2,4,546,vague_x3|no_quant
00000001859,0.7,medium,probability,4,3,3,2,4,471,vague_x3
00000001905,0.7,medium,analysis / PDE / dynamics,2,2,3,2,2,354,vague_x3|no_quant
00000002142,0.7,medium,combinatorics / discrete,2,2,3,2,3,413,vague_x3|no_quant
00000002261,0.7,medium,number theory,2,4,3,3,4,393,vague_x3|no_quant
00000002263,0.7,medium,probability,2,2,3,2,4,432,vague_x3|no_quant
00000002266,0.7,medium,number theory,2,3,3,3,4,336,vague_x3|no_quant
00000002326,0.7,medium,combinatorics / discrete,2,2,3,2,4,438,vague_x3|no_quant
00000002563,0.7,medium,analysis / PDE / dynamics,1,2,3,2,3,494,vague_x3|no_quant
00000002571,0.7,medium,number theory,2,2,3,2,2,373,vague_x3|no_quant
00000002681,0.7,medium,algebra / representation theory,2,3,3,2,3,647,vague_x3|no_quant
00000002700,0.7,medium,number theory,2,2,3,2,5,536,vague_x3|no_quant
00000002705,0.7,medium,analysis / PDE / dynamics,2,2,3,2,4,523,vague_x3|no_quant
00000002806,0.7,medium,analysis / PDE / dynamics,2,2,3,2,5,697,vague_x3|no_quant
00000002858,0.7,medium,number theory,2,2,3,2,5,489,vague_x3|no_quant
00000003057,0.7,medium,analysis / PDE / dynamics,4,3,3,2,3,501,vague_x3
00000003162,0.7,medium,algebra / representation theory,2,3,2,2,4,462,vague_x3|no_quant
00000003173,0.7,medium,probability,2,2,3,2,4,451,vague_x3|no_quant
00000003346,0.7,medium,number theory,2,3,3,2,5,453,vague_x3|no_quant
00000003421,0.7,medium,number theory,2,3,3,3,4,439,vague_x3|no_quant
00000003439,0.7,medium,number theory,2,4,3,3,5,396,vague_x3|no_quant
00000003448,0.7,medium,number theory,2,3,3,2,4,385,vague_x3|no_quant
00000003491,0.7,medium,algebraic geometry,2,3,3,2,4,433,vague_x3|no_quant
00000003608,0.7,medium,algebra / representation theory,2,2,3,2,4,391,vague_x3|no_quant
00000003616,0.7,medium,number theory,2,2,3,2,5,404,vague_x3|no_quant
00000003639,0.7,medium,analysis / PDE / dynamics,2,2,3,2,4,451,vague_x3|no_quant
00000003654,0.7,medium,probability,2,2,3,2,4,444,vague_x3|no_quant
00000003667,0.7,medium,analysis / PDE / dynamics,2,2,3,2,4,441,vague_x3|no_quant
00000003675,0.7,medium,analysis / PDE / dynamics,4,2,3,2,3,422,vague_x3
00000003701,0.7,medium,analysis / PDE / dynamics,2,3,3,2,4,474,vague_x3|no_quant
00000003704,0.7,medium,analysis / PDE / dynamics,2,2,3,2,5,406,vague_x3|no_quant
00000003714,0.7,medium,number theory,2,2,3,2,4,393,vague_x3|no_quant
00000003854,0.7,medium,analysis / PDE / dynamics,2,3,3,3,3,486,vague_x3|no_quant
00000003899,0.7,medium,number theory,4,4,3,3,2,420,vague_x3
00000003912,0.7,medium,analysis / PDE / dynamics,2,3,2,2,2,517,vague_x3|no_quant
00000003938,0.7,medium,algebra / representation theory,2,2,3,2,3,513,vague_x3|no_quant
00000003955,0.7,medium,combinatorics / discrete,4,3,3,2,2,549,vague_x3
00000003966,0.7,medium,algebra / representation theory,4,3,3,2,2,463,vague_x3
00000004004,0.7,medium,number theory,1,3,3,3,5,515,vague_x3|no_quant
00000004007,0.7,medium,number theory,2,4,3,3,2,498,vague_x3|no_quant
00000004013,0.7,medium,number theory,2,2,3,2,2,438,vague_x3|no_quant
00000004021,0.7,medium,analysis / PDE / dynamics,4,3,3,3,4,525,vague_x3
00000004028,0.7,medium,analysis / PDE / dynamics,4,3,3,3,4,459,vague_x3
00000004036,0.7,medium,algebra / representation theory,4,4,3,3,4,486,vague_x3
00000004129,0.7,medium,analysis / PDE / dynamics,2,3,3,2,5,422,vague_x3|no_quant
00000004157,0.7,medium,number theory,2,2,3,2,3,502,vague_x3|no_quant
00000004158,0.7,medium,number theory,4,4,3,4,3,502,vague_x3
00000004171,0.7,medium,algebra / representation theory,2,2,3,2,4,486,vague_x3|no_quant
00000004221,0.7,medium,topology / geometry,2,3,2,2,5,520,vague_x3|no_quant
00000004226,0.7,medium,analysis / PDE / dynamics,2,3,3,3,4,466,vague_x3|no_quant
00000004271,0.7,medium,number theory,4,3,3,2,4,537,vague_x3
00000004286,0.7,medium,combinatorics / discrete,2,2,3,2,4,469,vague_x3|no_quant
00000004302,0.7,medium,number theory,2,2,3,2,3,540,vague_x3|no_quant
00000004304,0.7,medium,probability,2,2,3,2,3,434,vague_x3|no_quant
00000004305,0.7,medium,number theory,1,3,3,3,3,466,vague_x3|no_quant
00000004313,0.7,medium,number theory,4,3,3,3,5,453,vague_x3
00000004323,0.7,medium,analysis / PDE / dynamics,2,2,3,2,3,469,vague_x3|no_quant
00000004324,0.7,medium,number theory,2,2,3,2,2,480,vague_x3|no_quant
